79	000909	数源科技 点评	房地产业	7.79	0.26%	30	70	0	0	245	.07	.59	11.32	2.06	2.7	1	0	-8.3	11	-5.2	2.5	62	1.34	0.0	8.3	32.6	21.6	28.6	33.8	38.8	36.3	3.01	0.59
80	600215	派斯林 点评	房地产业	8.54	0.23%	40	26	0	0	-30	-.02	-.6	-6.86	4.19	-.7	0	0	0	-.7	-16.1	16.8	19	0.54	0.0	0.0	8.9	9.6	39.5	55.6	51.6	34.8	1.07	1.01
81	600641	万业企业 点评	房地产业	21.40	0.05%	205	50	0	0	431	.02	.37	7.19	-20.5	1.2	1	0	1.2	0	3.9	-5.1	44	1.31	2.3	1.1	20.1	20.1	36.5	32.6	41.1	46.2	1.73	1.64
82	600565	迪马股份 点评	房地产业	2.82	0.00%	70	28	0	0	-1415	-.2	-.84	-18.43	-.12	-4.6	0	0	-1.5	-3.1	-2.8	7.4	81	0.72	13.0	14.5	25.2	28.3	28.8	31.6	33.0	25.6	4.35	1.26
83	600048	保利发展 点评	房地产业	17.70	-0.11%	2119	12	0	0	1244	0	.05	6.86	-3.95	.7	1	0	1.6	-.9	3.2	-3.9	99	1.13	22.1	20.5	27.7	28.6	31.6	28.4	18.6	22.5	0.84	1.25
84	000006	深振业A 点评	房地产业	5.15	-0.19%	70	9	0	0	238	.02	1.16	7.45	8.42	.3	1	0	-1.2	1.5	-1.3	1.0	81	1.20	14.4	15.6	26.3	24.8	30.4	31.7	28.9	27.9	10.98	3.52
85	000631	顺发恒业 点评	房地产业	3.58	-0.28%	87	79	0	0	-854	-.1	-.23	-28.59	9.91	-15.2	0	0	-3.6	-11.6	-.7	15.9	48	0.61	0.0	3.6	16.4	28.0	36.4	37.1	47.2	31.3	0.64	1.57
86	600503	华丽家族 点评	房地产业	3.35	-0.30%	54	29	0	0	-1385	-.27	-.68	-14.95	3	-7.2	0	0	-3	-4.2	-.2	7.4	57	0.77	3.6	6.6	21.2	25.4	34.5	34.7	40.7	33.3	3.56	1.15
87	600325	华发股份 点评	房地产业	7.23	-0.41%	153	6	0	0	-15654	-1	-1.19	-44.46	15.61	-20	0	0	1.7	-21.7	5.4	14.6	96	0.63	12.4	10.7	25.6	47.3	28.9	23.5	33.1	18.5	5.00	2.42
88	600239	*ST云城 点评	房地产业	2.10	-0.47%	34	18	0	0	178	.05	-.02	2.86	9.36	5.2	1	0	3.1	2.1	-6.4	1.2	92	0.95	6.1	3.0	42.4	40.3	29.3	35.7	22.2	21.0	1.01	1.85
89	600684	珠江股份 点评	房地产业	4.82	-0.62%	41	63	0	0	-8060	-1.91	-3.37	-23.12	.77	-10.4	0	0	-4.9	-5.5	2.6	7.8	80	0.73	9.3	14.2	25.3	30.8	33.6	31.0	31.8	24.0	18.40	1.73
90	600622	光大嘉宝 点评	房地产业	4.26	-0.70%	64	28	0	0	-2299	-.3	-2.01	-15.93	.83	-2	0	0	-4.2	2.2	-3.8	5.8	106	0.77	20.9	25.1	31.1	28.9	25.5	29.3	22.5	16.7	16.91	1.64
91	600393	ST粤泰 点评	房地产业	1.29	-0.77%	13	-11	0	0	-160	-.13	-.47	-13.17	-19.77	-4.1	0	0	0	-4.1	-1.7	5.8	71	0.79	0.0	0.0	33.5	37.6	39.9	41.6	26.6	20.8	3.04	1.16
92	000558	莱茵体育 点评	房地产业	3.41	-0.87%	44	-50	0	0	-1998	-.46	-2.46	-29.28	3.89	-8.4	0	0	-4.5	-3.9	-.7	9.1	55	0.52	5.7	10.2	17.7	21.6	31.1	31.8	45.5	36.4	5.35	0.77
93	600708	光明地产 点评	房地产业	3.12	-0.95%	69	92	0	0	-2288	-.34	.29	-1.33	2.81	-2.9	0	0	-3.5	.6	-.7	3.6	78	1.04	11.3	14.8	26.0	25.4	31.6	32.3	31.1	27.5	10.98	2.92
94	600639	浦东金桥 点评	房地产业	14.90	-1.06%	127	21	4.49	27.68	-119	-.01	.01	2.17	-1.19	-.6	0	0	-2.7	2.1	4.9	-4.3	41	1.15	1.1	3.8	19.2	17.1	34.8	29.9	44.9	49.2	1.56	1.65
95	600383	金地集团 点评	房地产业	14.28	-1.11%	645	15	0	0	3808	.06	-.02	2.75	.56	3.3	1	0	-1.1	4.4	-3.9	0.6	63	0.98	9.8	10.9	23.3	18.9	39.3	43.2	27.6	27.0	1.77	1.45
96	600246	万通发展 点评	房地产业	10.28	-1.15%	211	59	0	0	-1394	-.07	-.04	-11.94	-8.26	-8	0	0	-11.5	3.5	2	6.0	89	0.92	7.7	19.2	32.9	29.4	33.2	31.2	26.2	20.2	0.83	0.91
97	600665	天地源 点评	房地产业	4.27	-1.39%	37	10	0	0	214	.05	.99	4.66	3.29	.6	1	0	2.4	-1.8	-.8	0.2	57	1.15	4.9	2.5	23.7	25.5	34.2	35.0	37.2	37.0	9.61	1.54
98	600094	大名城 点评	房地产业	4.24	-1.40%	97	38	2.42	18.77	-2246	-.22	-.01	-8.35	-1.35	-5	0	0	.1	-5.1	1.9	3.1	74	0.91	9.9	9.8	24.8	29.9	36.5	34.6	28.8	25.7	4.52	1.64
99	000732	泰禾集团 点评	房地产业	3.43	-1.44%	85	-8	0	0	-11339	-1.33	-.79	-15.48	3.85	-10.9	0	0	-5.8	-5.1	3.4	7.5	79	0.90	11.4	17.2	22.6	27.7	31.5	28.1	34.5	27.0	11.97	1.55
100	002147	*ST新光 点评	房地产业	4.07	-1.45%	22	6	0	0	-221	-.1	-.47	-32.45	-27.96	-10.8	0	0	0	-10.8	-6.6	17.4	52	0.49	0.0	0.0	20.5	31.3	44.8	51.4	34.7	17.3	0.93	0.78
101	600162	香江控股 点评	房地产业	2.61	-1.51%	89	30	0	0	-4014	-.45	1.85	8.86	-6.78	-6.7	0	0	-5.9	-.8	4.1	2.6	71	1.54	9.8	15.7	22.4	23.2	33.2	29.1	34.6	32.0	6.76	2.20
